station_id,station_name,latitude,longitude,pollutant,value,unit,avg_period_minutes,datetime_utc,datetime_local,source_url,source_agency,ingested_at_utc,license,quality_flag
cras_fercal,CRAS Fercal,-15.7023,-47.8008,so2,8.11,µg/m³,60,2006-03-17T00:00:00,2006-03-17T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,co,1414.52,µg/m³,60,2006-03-17T00:00:00,2006-03-17T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,pm25,12.22,µg/m³,60,2006-03-18T00:00:00,2006-03-18T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,pm10,18.14,µg/m³,60,2006-03-18T00:00:00,2006-03-18T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,o3,17.96,µg/m³,60,2006-03-18T00:00:00,2006-03-18T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,no2,10.37,µg/m³,60,2006-03-18T00:00:00,2006-03-18T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,so2,2.11,µg/m³,60,2006-03-18T00:00:00,2006-03-18T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,co,614.68,µg/m³,60,2006-03-18T00:00:00,2006-03-18T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,pm25,14.22,µg/m³,60,2006-03-19T00:00:00,2006-03-19T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,pm10,23.98,µg/m³,60,2006-03-19T00:00:00,2006-03-19T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,o3,22.13,µg/m³,60,2006-03-19T00:00:00,2006-03-19T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,no2,13.7,µg/m³,60,2006-03-19T00:00:00,2006-03-19T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,so2,3.11,µg/m³,60,2006-03-19T00:00:00,2006-03-19T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,co,748.18,µg/m³,60,2006-03-19T00:00:00,2006-03-19T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,pm25,16.23,µg/m³,60,2006-03-20T00:00:00,2006-03-20T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,pm10,29.82,µg/m³,60,2006-03-20T00:00:00,2006-03-20T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,o3,26.3,µg/m³,60,2006-03-20T00:00:00,2006-03-20T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,no2,17.04,µg/m³,60,2006-03-20T00:00:00,2006-03-20T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,so2,4.11,µg/m³,60,2006-03-20T00:00:00,2006-03-20T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,co,881.67,µg/m³,60,2006-03-20T00:00:00,2006-03-20T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,pm25,18.23,µg/m³,60,2006-03-21T00:00:00,2006-03-21T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,pm10,35.66,µg/m³,60,2006-03-21T00:00:00,2006-03-21T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,o3,30.47,µg/m³,60,2006-03-21T00:00:00,2006-03-21T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,no2,20.38,µg/m³,60,2006-03-21T00:00:00,2006-03-21T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,so2,5.11,µg/m³,60,2006-03-21T00:00:00,2006-03-21T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,co,1015.17,µg/m³,60,2006-03-21T00:00:00,2006-03-21T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,pm25,20.23,µg/m³,60,2006-03-22T00:00:00,2006-03-22T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,pm10,41.5,µg/m³,60,2006-03-22T00:00:00,2006-03-22T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,o3,34.65,µg/m³,60,2006-03-22T00:00:00,2006-03-22T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,no2,23.72,µg/m³,60,2006-03-22T00:00:00,2006-03-22T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,so2,6.11,µg/m³,60,2006-03-22T00:00:00,2006-03-22T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,co,1148.66,µg/m³,60,2006-03-22T00:00:00,2006-03-22T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,pm25,22.23,µg/m³,60,2006-03-23T00:00:00,2006-03-23T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,pm10,47.34,µg/m³,60,2006-03-23T00:00:00,2006-03-23T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,o3,38.82,µg/m³,60,2006-03-23T00:00:00,2006-03-23T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,no2,27.05,µg/m³,60,2006-03-23T00:00:00,2006-03-23T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,so2,7.12,µg/m³,60,2006-03-23T00:00:00,2006-03-23T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,co,1282.15,µg/m³,60,2006-03-23T00:00:00,2006-03-23T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,pm25,24.23,µg/m³,60,2006-03-24T00:00:00,2006-03-24T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,pm10,53.18,µg/m³,60,2006-03-24T00:00:00,2006-03-24T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,o3,42.99,µg/m³,60,2006-03-24T00:00:00,2006-03-24T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,no2,30.39,µg/m³,60,2006-03-24T00:00:00,2006-03-24T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,so2,8.12,µg/m³,60,2006-03-24T00:00:00,2006-03-24T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,co,1415.65,µg/m³,60,2006-03-24T00:00:00,2006-03-24T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,pm25,12.24,µg/m³,60,2006-03-25T00:00:00,2006-03-25T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,pm10,18.19,µg/m³,60,2006-03-25T00:00:00,2006-03-25T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,o3,17.99,µg/m³,60,2006-03-25T00:00:00,2006-03-25T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,no2,10.4,µg/m³,60,2006-03-25T00:00:00,2006-03-25T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,so2,2.12,µg/m³,60,2006-03-25T00:00:00,2006-03-25T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,co,615.81,µg/m³,60,2006-03-25T00:00:00,2006-03-25T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,pm25,14.24,µg/m³,60,2006-03-26T00:00:00,2006-03-26T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,pm10,24.03,µg/m³,60,2006-03-26T00:00:00,2006-03-26T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,o3,22.17,µg/m³,60,2006-03-26T00:00:00,2006-03-26T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,no2,13.73,µg/m³,60,2006-03-26T00:00:00,2006-03-26T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,so2,3.12,µg/m³,60,2006-03-26T00:00:00,2006-03-26T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,co,749.3,µg/m³,60,2006-03-26T00:00:00,2006-03-26T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,pm25,16.24,µg/m³,60,2006-03-27T00:00:00,2006-03-27T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,pm10,29.87,µg/m³,60,2006-03-27T00:00:00,2006-03-27T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,o3,26.34,µg/m³,60,2006-03-27T00:00:00,2006-03-27T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,no2,17.07,µg/m³,60,2006-03-27T00:00:00,2006-03-27T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,so2,4.12,µg/m³,60,2006-03-27T00:00:00,2006-03-27T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,co,882.8,µg/m³,60,2006-03-27T00:00:00,2006-03-27T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,pm25,18.24,µg/m³,60,2006-03-28T00:00:00,2006-03-28T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,pm10,35.71,µg/m³,60,2006-03-28T00:00:00,2006-03-28T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,o3,30.51,µg/m³,60,2006-03-28T00:00:00,2006-03-28T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,no2,20.41,µg/m³,60,2006-03-28T00:00:00,2006-03-28T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,so2,5.12,µg/m³,60,2006-03-28T00:00:00,2006-03-28T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,co,1016.29,µg/m³,60,2006-03-28T00:00:00,2006-03-28T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,pm25,20.25,µg/m³,60,2006-03-29T00:00:00,2006-03-29T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,pm10,41.55,µg/m³,60,2006-03-29T00:00:00,2006-03-29T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,o3,34.68,µg/m³,60,2006-03-29T00:00:00,2006-03-29T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,no2,23.74,µg/m³,60,2006-03-29T00:00:00,2006-03-29T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,so2,6.12,µg/m³,60,2006-03-29T00:00:00,2006-03-29T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,co,1149.78,µg/m³,60,2006-03-29T00:00:00,2006-03-29T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,pm25,22.25,µg/m³,60,2006-03-30T00:00:00,2006-03-30T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,pm10,47.39,µg/m³,60,2006-03-30T00:00:00,2006-03-30T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,o3,38.85,µg/m³,60,2006-03-30T00:00:00,2006-03-30T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,no2,27.08,µg/m³,60,2006-03-30T00:00:00,2006-03-30T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,so2,7.12,µg/m³,60,2006-03-30T00:00:00,2006-03-30T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,co,1283.28,µg/m³,60,2006-03-30T00:00:00,2006-03-30T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,pm25,24.25,µg/m³,60,2006-03-31T00:00:00,2006-03-31T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,pm10,53.23,µg/m³,60,2006-03-31T00:00:00,2006-03-31T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,o3,43.02,µg/m³,60,2006-03-31T00:00:00,2006-03-31T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,no2,30.42,µg/m³,60,2006-03-31T00:00:00,2006-03-31T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,so2,8.13,µg/m³,60,2006-03-31T00:00:00,2006-03-31T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,co,1416.77,µg/m³,60,2006-03-31T00:00:00,2006-03-31T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,pm25,12.25,µg/m³,60,2006-04-01T00:00:00,2006-04-01T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,pm10,18.24,µg/m³,60,2006-04-01T00:00:00,2006-04-01T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,o3,18.03,µg/m³,60,2006-04-01T00:00:00,2006-04-01T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,no2,10.42,µg/m³,60,2006-04-01T00:00:00,2006-04-01T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,so2,2.13,µg/m³,60,2006-04-01T00:00:00,2006-04-01T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,co,616.93,µg/m³,60,2006-04-01T00:00:00,2006-04-01T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,pm25,14.26,µg/m³,60,2006-04-02T00:00:00,2006-04-02T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,pm10,24.08,µg/m³,60,2006-04-02T00:00:00,2006-04-02T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,o3,22.2,µg/m³,60,2006-04-02T00:00:00,2006-04-02T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,no2,13.76,µg/m³,60,2006-04-02T00:00:00,2006-04-02T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,so2,3.13,µg/m³,60,2006-04-02T00:00:00,2006-04-02T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,co,750.42,µg/m³,60,2006-04-02T00:00:00,2006-04-02T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,pm25,16.26,µg/m³,60,2006-04-03T00:00:00,2006-04-03T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,pm10,29.92,µg/m³,60,2006-04-03T00:00:00,2006-04-03T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,o3,26.37,µg/m³,60,2006-04-03T00:00:00,2006-04-03T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,no2,17.1,µg/m³,60,2006-04-03T00:00:00,2006-04-03T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,so2,4.13,µg/m³,60,2006-04-03T00:00:00,2006-04-03T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,co,883.92,µg/m³,60,2006-04-03T00:00:00,2006-04-03T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,pm25,18.26,µg/m³,60,2006-04-04T00:00:00,2006-04-04T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,pm10,35.76,µg/m³,60,2006-04-04T00:00:00,2006-04-04T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,o3,30.54,µg/m³,60,2006-04-04T00:00:00,2006-04-04T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,no2,20.44,µg/m³,60,2006-04-04T00:00:00,2006-04-04T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,so2,5.13,µg/m³,60,2006-04-04T00:00:00,2006-04-04T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,co,1017.41,µg/m³,60,2006-04-04T00:00:00,2006-04-04T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,pm25,20.26,µg/m³,60,2006-04-05T00:00:00,2006-04-05T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,pm10,41.6,µg/m³,60,2006-04-05T00:00:00,2006-04-05T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,o3,34.72,µg/m³,60,2006-04-05T00:00:00,2006-04-05T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,no2,23.77,µg/m³,60,2006-04-05T00:00:00,2006-04-05T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,so2,6.13,µg/m³,60,2006-04-05T00:00:00,2006-04-05T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,co,1150.91,µg/m³,60,2006-04-05T00:00:00,2006-04-05T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,pm25,22.27,µg/m³,60,2006-04-06T00:00:00,2006-04-06T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,pm10,47.44,µg/m³,60,2006-04-06T00:00:00,2006-04-06T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,o3,38.89,µg/m³,60,2006-04-06T00:00:00,2006-04-06T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,no2,27.11,µg/m³,60,2006-04-06T00:00:00,2006-04-06T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,so2,7.13,µg/m³,60,2006-04-06T00:00:00,2006-04-06T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,co,1284.4,µg/m³,60,2006-04-06T00:00:00,2006-04-06T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,pm25,24.27,µg/m³,60,2006-04-07T00:00:00,2006-04-07T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,pm10,53.28,µg/m³,60,2006-04-07T00:00:00,2006-04-07T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
cras_fercal,CRAS Fercal,-15.7023,-47.8008,o3,43.06,µg/m³,60,2006-04-07T00:00:00,2006-04-07T00:00:00,https://monitorar.mma.gov.br/painel,MMA,2025-09-17T01:34:59.410224,,ok
